Time,Current,Filtered,Current.1,morph_signal,timing_signal
0.049,6.398163e-10,,,6.399022133333334e-10,1.9649403625954946e-12
0.05,6.398163e-10,,,6.3993442e-10,1.9722778836987975e-12
0.051,6.398163e-10,,,6.3995589e-10,1.9792946666666756e-12
0.052,6.398163e-10,,,6.399773599999999e-10,1.9866045670790863e-12
0.053,6.398163e-10,,,6.400095666666666e-10,1.994206749049548e-12
0.054,6.398163e-10,,,6.400417733333334e-10,2.0014886039885932e-12
0.055,6.401384e-10,,,6.400847166666667e-10,2.330856641366233e-12
0.056,6.404605e-10,,,6.400954533333334e-10,2.6602109004739577e-12
0.057,6.404605e-10,,,6.4012766e-10,2.6674514204545718e-12
0.058,6.407825e-10,,,6.401598666666667e-10,2.9972876064332816e-12
0.059,6.404605e-10,,,6.401920733333333e-10,2.682195746691898e-12
0.06,6.401384e-10,,,6.402028099999999e-10,2.367294995278566e-12
0.061,6.404605e-10,,,6.402135466666667e-10,2.69688452830189e-12
0.062,6.404605e-10,,,6.402457533333334e-10,2.70405636192276e-12
0.063,6.404605e-10,,,6.402886966666667e-10,2.711821186440688e-12
0.064,6.398163e-10,,,6.403209033333334e-10,2.0750684854186677e-12
0.065,6.401384e-10,,,6.403638466666667e-10,2.4052071428571165e-12
0.066,6.401384e-10,,,6.4038532e-10,2.4129282629108064e-12
0.067,6.404605e-10,,,6.404282633333334e-10,2.7427348968105793e-12
0.068,6.404605e-10,,,6.404712066666666e-10,2.750728959700088e-12
0.069,6.404605e-10,,,6.4051415e-10,2.758708052434413e-12
0.07,6.404605e-10,,,6.405463566666667e-10,2.766370907390086e-12
0.071,6.407825e-10,,,6.405678266666667e-10,3.096320467289698e-12
0.072,6.404605e-10,,,6.405678266666667e-10,2.7819544351073866e-12
0.073,6.407825e-10,,,6.405678266666668e-10,3.1115741604477518e-12
0.074,6.401384e-10,,,6.405678266666667e-10,2.4750796831314873e-12
0.075,6.401384e-10,,,6.4057856e-10,2.48297094972067e-12
0.076,6.407825e-10,,,6.406107666666667e-10,3.134947534883689e-12
0.077,6.411046e-10,,,6.406429733333334e-10,3.4649094795538406e-12
0.078,6.407825e-10,,,6.4067518e-10,3.1509558960074668e-12
0.079,6.411046e-10,,,6.4069665e-10,3.4805896103896744e-12
0.08,6.404605e-10,,,6.407288566666667e-10,2.8440093605191162e-12
0.081,6.411046e-10,,,6.407610633333334e-10,3.4962116666666843e-12
0.082,6.411046e-10,,,6.407825333333334e-10,3.5040010175763636e-12
0.083,6.411046e-10,,,6.408040033333334e-10,3.511775970425101e-12
0.084,6.407825e-10,,,6.408040033333334e-10,3.1974365650969584e-12
0.085,6.407825e-10,,,6.408147366666667e-10,3.2054799815499006e-12
0.086,6.404605e-10,,,6.408254699999999e-10,2.8918053456221718e-12
0.087,6.404605e-10,,,6.4082547e-10,2.899818876611371e-12
0.088,6.407825e-10,,,6.4084694e-10,3.2298176632934786e-12
0.089,6.407825e-10,,,6.408362066666667e-10,3.2378017463235497e-12
0.09,6.411046e-10,,,6.408469433333334e-10,3.567575390266265e-12
0.091,6.414267e-10,,,6.408791499999999e-10,3.8976304587156415e-12
0.092,6.414267e-10,,,6.409113600000001e-10,3.905275710357464e-12
0.093,6.411046e-10,,,6.4091136e-10,3.591101923076869e-12
0.094,6.407825e-10,,,6.409328333333334e-10,3.2769136322049743e-12
0.095,6.411046e-10,,,6.409328333333333e-10,3.6072052102376816e-12
0.096,6.407825e-10,,,6.409543033333333e-10,3.2929877625570702e-12
0.097,6.411046e-10,,,6.409543033333333e-10,3.6232497262773904e-12
0.098,6.404605e-10,,,6.4096504e-10,2.987003281677348e-12
0.099,6.407825e-10,,,6.4096504e-10,3.3171357923497964e-12
0.1,6.407825e-10,,,6.409757766666667e-10,3.3252535031847162e-12
0.101,6.407825e-10,,,6.409865133333334e-10,3.33335645454539e-12
0.102,6.411046e-10,,,6.410079833333333e-10,3.663837238873814e-12
0.103,6.404605e-10,,,6.410079833333334e-10,3.0281028130671967e-12
0.104,6.404605e-10,,,6.410079833333334e-10,3.036453218495065e-12
0.105,6.411046e-10,,,6.4101872e-10,3.688888496376862e-12
0.106,6.417488e-10,,,6.4101872e-10,4.340825791855205e-12
0.107,6.411046e-10,,,6.4101872e-10,3.704057866184408e-12
0.108,6.414267e-10,,,6.4101872e-10,4.034158355916968e-12
0.109,6.411046e-10,,,6.410401933333334e-10,3.720044404332101e-12
0.11,6.411046e-10,,,6.410616666666666e-10,3.72830649233551e-12
0.111,6.411046e-10,,,6.410938733333334e-10,3.736843873873974e-12
0.112,6.414267e-10,,,6.411260833333334e-10,4.067175967596793e-12
0.113,6.411046e-10,,,6.411475566666666e-10,3.753293255395757e-12
0.114,6.411046e-10,,,6.411797633333334e-10,3.761785175202216e-12
0.115,6.411046e-10,,,6.412119733333333e-10,3.77026184919214e-12
0.116,6.411046e-10,,,6.412441833333334e-10,3.77901210762342e-12
0.117,6.404605e-10,,,6.412656566666668e-10,3.14393530465962e-12
0.118,6.407825e-10,,,6.412871300000001e-10,3.474942345568516e-12
0.119,6.411046e-10,,,6.413300733333333e-10,3.806321377459781e-12
0.12,6.411046e-10,,,6.4138375e-10,3.815008132260913e-12
0.121,6.414267e-10,,,6.414052233333333e-10,4.145779375000062e-12
0.122,6.414267e-10,,,6.414159566666667e-10,4.1544351471900055e-12
0.123,6.417488e-10,,,6.414481633333333e-10,4.4851754901960865e-12
0.124,6.414267e-10,,,6.414803699999999e-10,4.171987266251177e-12
0.125,6.420708e-10,,,6.415125766666667e-10,4.8246966192171306e-12
0.126,6.417488e-10,,,6.415662566666667e-10,4.511290666666603e-12
0.127,6.417488e-10,,,6.416092e-10,4.520155506216718e-12
0.128,6.414267e-10,,,6.416414066666667e-10,4.2069046140195296e-12
0.129,6.417488e-10,,,6.416950866666667e-10,4.538409131205706e-12
0.13,6.417488e-10,,,6.417595e-10,4.548082196634239e-12
0.131,6.414267e-10,,,6.4181318e-10,4.235923185840738e-12
0.132,6.417488e-10,,,6.418668599999999e-10,4.567377099911522e-12
0.133,6.417488e-10,,,6.419312733333333e-10,4.576998939929347e-12
0.134,6.420708e-10,,,6.4199569e-10,4.908319593998247e-12
0.135,6.417488e-10,,,6.420386333333333e-10,4.596191798941798e-12
0.136,6.420708e-10,,,6.421030466666667e-10,4.928046607929592e-12
0.137,6.420708e-10,,,6.4214599e-10,4.937600528169034e-12
0.138,6.423929e-10,,,6.421889333333334e-10,5.269520932277896e-12
0.139,6.420708e-10,,,6.422318733333333e-10,4.956941036906847e-12
0.14,6.42715e-10,,,6.423070233333333e-10,5.610927216856893e-12
0.141,6.423929e-10,,,6.423607033333333e-10,5.298313684210534e-12
0.142,6.423929e-10,,,6.424251166666667e-10,5.3086303242768785e-12
0.143,6.42715e-10,,,6.424787933333333e-10,5.640464886164641e-12
0.144,6.43037e-10,,,6.425432066666666e-10,5.97218241469812e-12
0.145,6.42715e-10,,,6.426183533333333e-10,5.660445979020963e-12
0.146,6.42715e-10,,,6.426827666666667e-10,5.670691615720532e-12
0.147,6.423929e-10,,,6.427471799999999e-10,5.3588193717276695e-12
0.148,6.42715e-10,,,6.428008566666667e-10,5.691690932868331e-12
0.149,6.423929e-10,,,6.4286527e-10,5.380063153310097e-12
0.15,6.43037e-10,,,6.4291895e-10,6.034336814621374e-12
0.151,6.42715e-10,,,6.429833633333333e-10,5.7227728695652225e-12
0.152,6.42715e-10,,,6.430370433333333e-10,5.733190790616834e-12
0.153,6.43037e-10,,,6.431014566666666e-10,6.065311024305461e-12
0.154,6.436812e-10,,,6.431658700000001e-10,6.720172419774489e-12
0.155,6.436812e-10,,,6.432410199999999e-10,6.730815337954925e-12
0.156,6.436812e-10,,,6.432946966666666e-10,6.7414398268397926e-12
0.157,6.433591e-10,,,6.4338058e-10,6.430503114186736e-12
0.158,6.433591e-10,,,6.434664633333332e-10,6.441090406222946e-12
0.159,6.440032e-10,,,6.4354161e-10,7.095759412780698e-12
0.16,6.436812e-10,,,6.436060233333333e-10,6.784310181190625e-12
0.161,6.433591e-10,,,6.436919066666667e-10,6.473020344827599e-12
0.162,6.433591e-10,,,6.4377779e-10,6.484089319552112e-12
0.163,6.436812e-10,,,6.438636733333333e-10,6.816962048192654e-12
0.164,6.436812e-10,,,6.439388200000001e-10,6.82771625107482e-12
0.165,6.436812e-10,,,6.440461766666666e-10,6.838728694158068e-12
0.166,6.436812e-10,,,6.441105899999999e-10,6.849722231759686e-12
0.167,6.440032e-10,,,6.441857366666666e-10,7.183249313893668e-12
0.168,6.443253e-10,,,6.442608833333332e-10,7.516304712939243e-12
0.169,6.443253e-10,,,6.443145633333333e-10,7.527241352739827e-12
0.17,6.443253e-10,,,6.443575033333333e-10,7.53871026518397e-12
0.171,6.449694e-10,,,6.444111799999999e-10,8.19425957264965e-12
0.172,6.449694e-10,,,6.444541199999999e-10,8.20596438941077e-12
0.173,6.449694e-10,,,6.445400033333334e-10,8.217099658703009e-12
0.174,6.449694e-10,,,6.446044166666667e-10,8.227666751918205e-12
0.175,6.452915e-10,,,6.4466883e-10,8.561138841567292e-12
0.176,6.452915e-10,,,6.447332433333333e-10,8.57249157446812e-12
0.177,6.449694e-10,,,6.447976566666668e-10,8.261177295918365e-12
0.178,6.449694e-10,,,6.448942766666667e-10,8.27221835174169e-12
0.179,6.456136e-10,,,6.449694233333333e-10,8.928534210526392e-12
0.18,6.449694e-10,,,6.450553066666667e-10,8.295883206106882e-12
0.181,6.449694e-10,,,6.4511972e-10,8.307412627118684e-12
0.182,6.449694e-10,,,6.451948666666668e-10,8.318922523285378e-12
0.183,6.446474e-10,,,6.452485466666666e-10,8.008957868020425e-12
0.184,6.449694e-10,,,6.4529149e-10,8.342972865595892e-12
0.185,6.452915e-10,,,6.453236966666667e-10,8.676795608108142e-12
0.186,6.449694e-10,,,6.4536664e-10,8.366942109704672e-12
0.187,6.459356e-10,,,6.453773766666668e-10,9.345096374367558e-12
0.188,6.452915e-10,,,6.454095833333334e-10,8.71293049705137e-12
0.189,6.459356e-10,,,6.454310566666666e-10,9.368673484848548e-12
0.19,6.456136e-10,,,6.454740000000001e-10,9.058296888141307e-12
0.191,6.452915e-10,,,6.454954700000001e-10,8.74834201680669e-12
0.192,6.462577e-10,,,6.455276766666667e-10,9.726125944584354e-12
0.193,6.459356e-10,,,6.4554915e-10,9.415860570469781e-12
0.194,6.462577e-10,,,6.455598866666667e-10,9.750315339480351e-12
0.195,6.456136e-10,,,6.4554915e-10,9.118009882747037e-12
0.196,6.459356e-10,,,6.455706233333334e-10,9.452054225941399e-12
0.197,6.456136e-10,,,6.455813600000001e-10,9.142078428093682e-12
0.198,6.456136e-10,,,6.455813600000001e-10,9.154082539682597e-12
0.199,6.452915e-10,,,6.4560283e-10,8.843966611018434e-12
0.2,6.456136e-10,,,6.456135666666666e-10,9.17829933277734e-12
0.201,6.452915e-10,,,6.456135666666667e-10,8.868680000000005e-12
0.202,6.459356e-10,,,6.456135666666667e-10,9.524971773522069e-12
0.203,6.456136e-10,,,6.455813600000001e-10,9.215679118136425e-12
0.204,6.462577e-10,,,6.455706233333334e-10,9.872197589360017e-12
0.205,6.459356e-10,,,6.455384166666667e-10,9.562227990033234e-12
0.206,6.462577e-10,,,6.455169433333333e-10,9.89670547717841e-12
0.207,6.456136e-10,,,6.455062066666666e-10,9.264962437810966e-12
0.208,6.452915e-10,,,6.454740000000001e-10,8.954932145816105e-12
0.209,6.452915e-10,,,6.454417933333333e-10,8.96724842715233e-12
0.21,6.456136e-10,,,6.4539885e-10,9.30191075268823e-12
0.211,6.452915e-10,,,6.453666433333333e-10,8.9928846280992e-12
0.212,6.449694e-10,,,6.453344366666666e-10,8.68357101568959e-12
0.213,6.452915e-10,,,6.452807566666667e-10,9.018170544554454e-12
0.214,6.452915e-10,,,6.452378133333335e-10,9.030915004122007e-12
0.215,6.452915e-10,,,6.452163433333334e-10,9.043638467874753e-12
0.216,6.449694e-10,,,6.451734000000001e-10,8.734771111111061e-12
0.217,6.449694e-10,,,6.451411933333334e-10,8.747981990131613e-12
0.218,6.449694e-10,,,6.4507678e-10,8.76117115858672e-12
0.219,6.449694e-10,,,6.450231e-10,8.773809852216818e-12
0.22,6.449694e-10,,,6.4494795e-10,8.786691960623469e-12
0.221,6.449694e-10,,,6.448728033333334e-10,8.799552950819671e-12
0.222,6.452915e-10,,,6.4478692e-10,9.134756674856728e-12
0.223,6.449694e-10,,,6.447332400000001e-10,8.825211865793783e-12
0.224,6.449694e-10,,,6.446902966666667e-10,8.838273180703211e-12
0.225,6.446474e-10,,,6.446366200000001e-10,8.52905000000008e-12
0.226,6.449694e-10,,,6.445507333333334e-10,8.86354310204089e-12
0.227,6.440032e-10,,,6.444970566666667e-10,7.909815823817327e-12
0.228,6.443253e-10,,,6.4444338e-10,8.244630643846795e-12
0.229,6.446474e-10,,,6.443789666666667e-10,8.579424755700383e-12
0.23,6.443253e-10,,,6.443145533333334e-10,8.269998209926781e-12
0.231,6.443253e-10,,,6.442394033333333e-10,8.282651056910603e-12
0.232,6.440032e-10,,,6.4417499e-10,7.97292177091801e-12
0.233,6.440032e-10,,,6.440998433333332e-10,7.98527240259749e-12
0.234,6.440032e-10,,,6.440032233333335e-10,7.997603000811119e-12
0.235,6.436812e-10,,,6.439066033333334e-10,7.688174554294963e-12
0.236,6.436812e-10,,,6.438314566666667e-10,7.700204210526279e-12
0.237,6.440032e-10,,,6.437455733333333e-10,8.034214401294512e-12
0.238,6.440032e-10,,,6.436489533333333e-10,8.045944785772027e-12
0.239,6.436812e-10,,,6.435630700000001e-10,7.735656219709139e-12
0.24,6.43037e-10,,,6.434664500000001e-10,7.102888861985445e-12
0.241,6.436812e-10,,,6.433913e-10,7.758243306451529e-12
0.242,6.433591e-10,,,6.4329468e-10,7.447279774375519e-12
0.243,6.433591e-10,,,6.432302666666667e-10,7.458138969404177e-12
0.244,6.433591e-10,,,6.431443833333333e-10,7.469239823008787e-12
0.245,6.43037e-10,,,6.430477633333333e-10,7.157963906752335e-12
0.246,6.43037e-10,,,6.429618799999999e-10,7.168770602409675e-12
0.247,6.42715e-10,,,6.428545233333333e-10,6.857301524879627e-12
0.248,6.420708e-10,,,6.427579033333333e-10,6.223357257417829e-12
0.249,6.420708e-10,,,6.426505466666667e-10,6.233596554487207e-12
0.25,6.42715e-10,,,6.425431899999999e-10,6.8877615692554175e-12
0.251,6.423929e-10,,,6.424465666666666e-10,6.5756106399999576e-12
0.252,6.423929e-10,,,6.4233921e-10,6.58580127897682e-12
0.253,6.423929e-10,,,6.4222112e-10,6.595718370607034e-12
0.254,6.420708e-10,,,6.421030299999999e-10,6.283262649640808e-12
0.255,6.423929e-10,,,6.419742e-10,6.614734688995228e-12
0.256,6.420708e-10,,,6.418883166666666e-10,6.301991792828719e-12
0.257,6.420708e-10,,,6.417594866666666e-10,6.3113339968153124e-12
0.258,6.417488e-10,,,6.416628666666667e-10,5.998405091487632e-12
0.259,6.417488e-10,,,6.415662466666667e-10,6.0077178060412955e-12
0.26,6.417488e-10,,,6.4145889e-10,6.016504130262174e-12
0.261,6.411046e-10,,,6.4136227e-10,5.381076507936471e-12
0.262,6.411046e-10,,,6.412656500000001e-10,5.389834972244273e-12
0.263,6.407825e-10,,,6.411690266666667e-10,5.076224326465894e-12
0.264,6.407825e-10,,,6.410724066666666e-10,5.085465241488547e-12
0.265,6.407825e-10,,,6.409865233333333e-10,5.093927136075997e-12
0.266,6.404605e-10,,,6.408684299999999e-10,4.781139446640437e-12
0.267,6.404605e-10,,,6.407610733333334e-10,4.789828436019019e-12
0.268,6.404605e-10,,,6.406537166666666e-10,4.798757853196527e-12
0.269,6.398163e-10,,,6.405570966666667e-10,4.163473186119874e-12
0.27,6.404605e-10,,,6.404604766666667e-10,4.816828289992094e-12
0.271,6.398163e-10,,,6.403423833333334e-10,4.1812618110236584e-12
0.272,6.404605e-10,,,6.402457633333333e-10,4.8343350904799615e-12
0.273,6.404605e-10,,,6.401169366666666e-10,4.843194418239037e-12
0.274,6.401384e-10,,,6.4003105e-10,4.529686881382626e-12
0.275,6.401384e-10,,,6.399344266666667e-10,4.538265855573062e-12
0.276,6.401384e-10,,,6.3982707e-10,4.5465787450980605e-12
0.277,6.398163e-10,,,6.397411866666667e-10,4.233031034482878e-12
0.278,6.391722e-10,,,6.396445666666666e-10,3.597722083006989e-12
0.279,6.394943e-10,,,6.395694199999999e-10,3.9285993740218425e-12
0.28,6.391722e-10,,,6.394835366666668e-10,3.6150111806097994e-12
0.281,6.391722e-10,,,6.393976533333333e-10,3.6237612499999106e-12
0.282,6.391722e-10,,,6.393225033333333e-10,3.6322462919594287e-12
0.283,6.394943e-10,,,6.392366166666666e-10,3.9630692667706454e-12
0.284,6.391722e-10,,,6.391399966666667e-10,3.650180748246239e-12
0.285,6.388501e-10,,,6.390648500000001e-10,3.3372778816199116e-12
0.286,6.391722e-10,,,6.389467566666667e-10,3.6685607003890704e-12
0.287,6.38206e-10,,,6.388823433333333e-10,2.7115292379471176e-12
0.288,6.391722e-10,,,6.387857233333333e-10,3.68663325563327e-12
0.289,6.388501e-10,,,6.386783666666666e-10,3.3734234472049898e-12
0.29,6.385281e-10,,,6.385924833333334e-10,3.060299844840956e-12
0.291,6.385281e-10,,,6.384958633333332e-10,3.0686631782945733e-12
0.292,6.38206e-10,,,6.383992433333334e-10,2.755661967467079e-12
0.293,6.385281e-10,,,6.383026233333333e-10,3.086597368421029e-12
0.294,6.38206e-10,,,6.3823821e-10,2.773817246713035e-12
0.295,6.38206e-10,,,6.381523233333334e-10,2.782624961360092e-12
0.296,6.38206e-10,,,6.3808791e-10,2.7921651737452295e-12
0.297,6.378839e-10,,,6.380234966666667e-10,2.4790936728395547e-12
0.298,6.375619e-10,,,6.379268766666667e-10,2.1658599074788842e-12
0.299,6.375619e-10,,,6.378302566666667e-10,2.175108859784278e-12
0.3,6.369177e-10,,,6.377443733333334e-10,1.5408873749037704e-12
0.301,6.378839e-10,,,6.3765849e-10,2.5163073076922424e-12
0.302,6.375619e-10,,,6.375726066666667e-10,2.2042557263643404e-12
0.303,6.372398e-10,,,6.375189300000001e-10,1.891594162826376e-12
0.304,6.375619e-10,,,6.374115733333333e-10,2.2233653108211967e-12
0.305,6.372398e-10,,,6.3732569e-10,1.910921625766946e-12
0.306,6.372398e-10,,,6.372612766666666e-10,1.9208098850574836e-12
0.307,6.369177e-10,,,6.371968633333332e-10,1.6080898162327577e-12
0.308,6.372398e-10,,,6.3713245e-10,1.940048201989257e-12
0.309,6.369177e-10,,,6.3707877e-10,1.6280377675840551e-12
0.31,6.372398e-10,,,6.370250933333333e-10,1.9597198624904826e-12
0.311,6.372398e-10,,,6.369606800000001e-10,1.9695331297709405e-12
0.312,6.362736e-10,,,6.368962666666666e-10,1.0136228070176346e-12
0.313,6.365957e-10,,,6.368318533333334e-10,1.3457512957317872e-12
0.314,6.365957e-10,,,6.367889099999999e-10,1.3557645087585664e-12
0.315,6.362736e-10,,,6.367352300000001e-10,1.0436624809741818e-12
0.316,6.365957e-10,,,6.3671376e-10,1.3757452471483503e-12
0.317,6.365957e-10,,,6.366386133333332e-10,1.3862022796352814e-12
0.318,6.359515e-10,,,6.365634633333333e-10,7.52443432042501e-13
0.319,6.362736e-10,,,6.365097866666666e-10,1.0849687405159527e-12
0.32,6.365957e-10,,,6.364561066666667e-10,1.4172341167552246e-12
0.321,6.365957e-10,,,6.364131633333333e-10,1.4271400757575871e-12
0.322,6.362736e-10,,,6.3637022e-10,1.1154186222558923e-12
0.323,6.369177e-10,,,6.3634875e-10,1.769881467473588e-12
0.324,6.365957e-10,,,6.363058066666666e-10,1.4579852607709958e-12
0.325,6.362736e-10,,,6.362735999999999e-10,1.1459737915408241e-12
0.326,6.362736e-10,,,6.362306566666667e-10,1.1560470943396112e-12
0.327,6.359515e-10,,,6.361877133333333e-10,8.447338612368588e-13
0.328,6.362736e-10,,,6.361769766666666e-10,1.1773616428033573e-12
0.329,6.359515e-10,,,6.3614477e-10,8.655310240963961e-13
0.33,6.362736e-10,,,6.361125633333333e-10,1.1981273137698377e-12
0.331,6.356295e-10,,,6.3606962e-10,5.647499999999075e-13
0.332,6.353074e-10,,,6.360266766666666e-10,2.531145755072408e-13
0.333,6.356295e-10,,,6.359729966666667e-10,5.856634384384293e-13
0.334,6.359515e-10,,,6.359300566666667e-10,9.17854988747233e-13
0.335,6.359515e-10,,,6.358871133333333e-10,9.287555472264545e-13
0.336,6.359515e-10,,,6.358334333333334e-10,9.39157303370813e-13
0.337,6.362736e-10,,,6.3576902e-10,1.2716434880239834e-12
0.338,6.359515e-10,,,6.357260766666666e-10,9.60395886312618e-13
0.339,6.359515e-10,,,6.356724e-10,9.71232062780357e-13
0.34,6.359515e-10,,,6.3561872e-10,9.81571023151585e-13
0.341,6.359515e-10,,,6.355757766666667e-10,9.918945522388398e-13
0.342,6.359515e-10,,,6.3554357e-10,1.002682997762865e-12
0.343,6.356295e-10,,,6.355113633333333e-10,6.909754098359664e-13
0.344,6.356295e-10,,,6.354791566666668e-10,7.012524944154491e-13
0.345,6.349853e-10,,,6.354791566666667e-10,6.731428571435505e-14
0.346,6.353074e-10,,,6.354254800000001e-10,3.999002973978874e-13
0.347,6.349853e-10,,,6.354040066666667e-10,8.874925705807688e-14
0.348,6.346633e-10,,,6.353825366666667e-10,-2.2255716406829828e-13
0.349,6.349853e-10,,,6.353610633333334e-10,1.0964272997039894e-13
0.35,6.349853e-10,,,6.353610633333333e-10,1.2006627131215961e-13
0.351,6.346633e-10,,,6.353073866666667e-10,-1.9128711111114036e-13
0.352,6.349853e-10,,,6.3525371e-10,1.41582161362007e-13
0.353,6.353074e-10,,,6.352000333333333e-10,4.742971153846563e-13
0.354,6.349853e-10,,,6.351678266666667e-10,1.6279637841839376e-13
0.355,6.349853e-10,,,6.3511415e-10,1.7314217134428806e-13
0.356,6.353074e-10,,,6.350712100000001e-10,5.055726937269468e-13
0.357,6.349853e-10,,,6.3502827e-10,1.9355044247800803e-13
0.358,6.353074e-10,,,6.349960633333332e-10,5.261879882093613e-13
0.359,6.359515e-10,,,6.349638566666667e-10,1.1803357142857963e-12
0.36,6.346633e-10,,,6.349209133333335e-10,-9.783134657836272e-14
0.361,6.349853e-10,,,6.3491018e-10,2.3442367647066637e-13
0.362,6.346633e-10,,,6.3488871e-10,-7.733637031596627e-14
0.363,6.349853e-10,,,6.348779766666666e-10,2.548885462555524e-13
0.364,6.359515e-10,,,6.3486724e-10,1.2312984592810926e-12
0.365,6.343412e-10,,,6.348565066666667e-10,-3.6857052785932004e-13
0.366,6.343412e-10,,,6.348457733333334e-10,-3.581547985348244e-13
0.367,6.346633e-10,,,6.348350366666667e-10,-2.5418521229901067e-14
0.368,6.349853e-10,,,6.348135666666667e-10,3.0673101682519295e-13
0.369,6.343412e-10,,,6.347813599999999e-10,-3.269989035088322e-13
0.37,6.346633e-10,,,6.347813600000001e-10,5.220818115425768e-15
0.371,6.346633e-10,,,6.3475989e-10,1.5325766423291467e-14
0.372,6.349853e-10,,,6.347491533333334e-10,3.474159737418868e-13
0.373,6.346633e-10,,,6.347384199999999e-10,3.549147230311648e-14
0.374,6.343412e-10,,,6.3471695e-10,-2.7678230152950065e-13
0.375,6.346633e-10,,,6.346847433333333e-10,5.5364046579248087e-14
0.376,6.346633e-10,,,6.346847433333333e-10,6.539578181817361e-14
0.377,6.346633e-10,,,6.346847433333333e-10,7.564694767440497e-14
0.378,6.343412e-10,,,6.346847433333333e-10,-2.366845315904795e-13
0.379,6.346633e-10,,,6.3467401e-10,9.563722786645486e-14
0.38,6.346633e-10,,,6.346203333333334e-10,1.0537708484409677e-13
0.381,6.343412e-10,,,6.346203333333334e-10,-2.0699717391305338e-13
0.382,6.343412e-10,,,6.3463107e-10,-1.9681911658223029e-13
0.383,6.343412e-10,,,6.346203333333334e-10,-1.868887843704889e-13
0.384,6.349853e-10,,,6.345988633333333e-10,4.668942877802481e-13
0.385,6.343412e-10,,,6.346203333333334e-10,-1.6707124277454375e-13
0.386,6.349853e-10,,,6.346203333333333e-10,4.86916101083041e-13
0.387,6.346633e-10,,,6.346310666666667e-10,1.745567821067955e-13
0.388,6.346633e-10,,,6.346203333333334e-10,1.8441578947359935e-13
0.389,6.349853e-10,,,6.346203333333333e-10,5.16260590778185e-13
0.39,6.346633e-10,,,6.346418033333333e-10,2.0409121670263094e-13
0.391,6.349853e-10,,,6.346525366666667e-10,5.354442446043502e-13
0.392,6.346633e-10,,,6.346525366666667e-10,2.227838245866106e-13
0.393,6.346633e-10,,,6.346418e-10,2.3210998563218165e-13
0.394,6.343412e-10,,,6.346740066666667e-10,-8.044601579328213e-14
0.395,6.343412e-10,,,6.346740066666666e-10,-7.114677187951275e-14
0.396,6.346633e-10,,,6.346632699999999e-10,2.6070093189958217e-13
0.397,6.343412e-10,,,6.346632699999999e-10,-5.1665329512864826e-14
0.398,6.343412e-10,,,6.346525333333332e-10,-4.2176091624983603e-14
0.399,6.349853e-10,,,6.3466327e-10,6.111691702432386e-13
0.4,6.346633e-10,,,6.346525366666667e-10,2.984012151536478e-13
0.401,6.349853e-10,,,6.346417999999999e-10,6.296200714285863e-13
0.402,6.346633e-10,,,6.346095933333333e-10,3.165959314775259e-13
0.403,6.346633e-10,,,6.346095933333333e-10,3.2555898716118987e-13
0.404,6.349853e-10,,,6.345988566666666e-10,6.569683535282392e-13
0.405,6.349853e-10,,,6.345881233333333e-10,6.656761396011727e-13
0.406,6.346633e-10,,,6.345773866666667e-10,3.5260078291808016e-13
0.407,6.343412e-10,,,6.345559166666667e-10,3.9412731152159126e-14
0.408,6.353074e-10,,,6.345559166666666e-10,1.0145120113717675e-12
0.409,6.346633e-10,,,6.345559166666666e-10,3.7929865056808914e-13
0.41,6.343412e-10,,,6.345559166666666e-10,6.584407381112051e-14
0.411,6.343412e-10,,,6.345559166666666e-10,7.447723404253319e-14
0.412,6.340191e-10,,,6.345237066666666e-10,-2.3900184266484137e-13
0.413,6.346633e-10,,,6.345129699999999e-10,4.1426303116143213e-13
0.414,6.346633e-10,,,6.344914966666666e-10,4.230871903750641e-13
0.415,6.340191e-10,,,6.344700266666667e-10,-2.1230113154177207e-13
0.416,6.340191e-10,,,6.344378166666667e-10,-2.0350190812724862e-13
0.417,6.346633e-10,,,6.344056099999999e-10,4.49484887005696e-13
0.418,6.343412e-10,,,6.343841366666666e-10,1.3661383203946044e-13
0.419,6.346633e-10,,,6.343734000000001e-10,4.672483779972032e-13
0.42,6.343412e-10,,,6.343304566666667e-10,1.5412480620152542e-13
0.421,6.343412e-10,,,6.343089866666666e-10,1.6263499999997914e-13
0.422,6.346633e-10,,,6.342982499999999e-10,4.932332160450115e-13
0.423,6.346633e-10,,,6.343089866666667e-10,5.014929676512416e-13
0.424,6.343412e-10,,,6.342875166666667e-10,1.874148278284967e-13
0.425,6.343412e-10,,,6.3427678e-10,1.9587773876397608e-13
0.426,6.33697e-10,,,6.342660433333333e-10,-4.4054926315797427e-13
0.427,6.340191e-10,,,6.342767799999999e-10,-1.1023548387100917e-13
0.428,6.33697e-10,,,6.342875166666667e-10,-4.245845830413503e-13
0.429,6.343412e-10,,,6.342767799999999e-10,2.2735546218490574e-13
0.43,6.33697e-10,,,6.342875133333332e-10,-4.0911532540239823e-13
0.431,6.340191e-10,,,6.342767766666667e-10,-7.907167832170788e-14
0.432,6.340191e-10,,,6.342875133333332e-10,-7.136422082467119e-14
0.433,6.343412e-10,,,6.342553033333333e-10,2.5865740223461686e-13
0.434,6.33697e-10,,,6.3423383e-10,-3.7763203070487267e-13
0.435,6.343412e-10,,,6.3420162e-10,2.7424288702929697e-13
0.436,6.343412e-10,,,6.341801466666667e-10,2.8213156794421867e-13
